"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-10","14.99",,"0.00","0.0","0.0","50","60","45",,"  330","  300","31.1","38.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-11","14.09",,"0.00","0.0","0.0","49","53","44",,"  300","  300","25.1","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-12","16.33",,"0.03","0.0","0.0","44","52","32",,"  310","  310","28.0","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-13","13.65",,"0.00","0.0","0.0","34","40","30",,"  320","  310","21.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-14","12.97",,"0.00","0.0","0.0","41","53","34",,"  270","  270","21.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-15","6.71",,"0.00","0.0","0.0","49","57","43",,"  240","  240","15.0","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-16","5.14",,"0.05","0.0","0.0","52","59","47",,"  300","  300","16.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-17","6.71",,"0.02","0.0","0.0","53","60","49",,"  170","  170","14.1","19.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-18","15.21",,"0.23","0.0","0.0","60","65","51",,"  270","  260","29.1","38.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-19","18.34",,"0.00","0.0","0.0","48","51","37",,"  310","  320","30.0","40.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-20","9.17",,"0.00","0.0","0.0","38","44","32",,"   10","   10","21.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-21","6.71",,"0.00","0.0","0.0","42","52","36",,"   50","   50","13.0","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-22","8.05",,"0.07","0.0","0.0","52","57","51",,"  260","  240","16.1","23.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-23","18.79",,"0.02","0.2","0.0","47","55","31",,"  320","  320","36.9","47.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-24","23.94",,"0.00","0.0","0.0","29","32","24",,"  320","  290","38.0","51.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-25","12.30",,"0.00","0.0","0.0","28","35","24",,"  300","  290","23.0","31.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-26","7.83",,"0.47","0.0","0.0","36","46","34",,"   40","   60","16.1","21.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-27","19.24",,"1.74","0.0","0.0","48","60","36",,"  170","  170","33.1","47.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-28","16.78",,"0.00","0.0","0.0","34","36","31",,"  290","  280","31.1","44.1",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-29","9.17",,"0.00","0.0","0.0","34","39","30",,"  340","  350","18.1","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-11-30","6.71",,"0.00","0.0","0.0","31","38","25",,"   30","   30","14.1","18.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-01","3.36",,"0.00","0.0","0.0","41","49","37",,"  310","   60","10.1","13.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-02","5.82",,"0.00","0.0","0.0","44","45","41",,"   70","   70","8.9","21.0",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-03","4.03",,"0.00","0.0","0.0","44","53","38",,"  320","  340","10.1","12.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-04","5.59",,"0.00","0.0","0.0","44","49","39",,"   50","   70","10.1","21.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-05","6.26",,"0.01","0.0","0.0","49","58","46",,"  170","  190","14.1","17.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-06","9.84",,"0.73","0.0","0.0","51","55","37",,"   50","   20","19.9","23.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-07","12.30",,"0.13","0.0","0.0","38","41","32",,"  320","  320","19.9","23.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-08","9.62",,"0.05","0.7","0.0","32","34","29",,"   60","   70","17.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-09","12.97",,"0.21","0.0","0.0","35","39","32",,"   70","   60","23.9","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-10","11.18",,"0.22","1.1","0.0","36","39","30",,"  270","  270","25.1","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-11","14.54",,"0.00","0.0","0.0","31","34","27",,"  270","  270","23.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-12","14.54",,"0.00","0.0","0.0","28","30","23",,"  260","  270","23.9","35.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-13","12.97",,"0.00","0.0","0.0","28","35","24",,"  270","  260","23.0","32.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-14","17.00",,"0.44","4.7","0.0","29","36","24",,"   60","   60","29.1","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-15","14.54",,"0.77","0.0","2.0","34","39","30",,"   50","   60","35.1","40.9","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-16","12.08",,"0.00","0.0","1.2","31","34","26",,"  290","  280","25.9","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-17","8.72",,"0.16","1.1","1.2","27","32","24",,"   40","   50","19.9","23.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-18","12.53",,"0.00","0.0","1.2","29","37","24",,"  260","  270","23.0","30.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-19","8.50",,"0.00","0.0","1.2","37","48","31",,"  260","  270","21.9","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-20","7.16",,"0.00","0.0","0.0","45","54","38",,"  210","  250","16.1","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-21","7.38",,"0.00","0.0","0.0","54","60","50",,"  230","  250","17.0","25.9",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-22","10.74",,"0.01","0.0","0.0","58","69","53",,"  180","  170","19.9","28.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-23","7.61",,"0.53","0.0","0.0","58","62","42",,"  330","  320","23.9","33.1","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-24","13.87",,"0.00","0.0","0.0","39","42","27",,"  320","  320","28.0","36.0",,,,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-25","9.40",,"0.00","0.0","0.0","26","31","19",,"  320","  310","28.0","33.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-26","8.28",,"0.00","0.0","0.0","32","36","30",,"  300","  290","19.9","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-27","11.41",,"0.00","0.0","0.0","36","40","32",,"  300","  300","19.9","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-28","10.74",,"0.00","0.0","0.0","42","55","36",,"  240","  250","21.0","29.1",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-29","8.95",,"1.20","0.0","0.0","45","48","40",,"   30","  320","23.0","28.0","    1",,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-30","13.20",,"0.00","0.0","0.0","40","44","24",,"  320","  340","23.0","28.0",,,,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","2013-12-31","11.18",,"0.00","0.0","0.0","26","32","21",,"  270","  270","25.1","32.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-01","12.97",,"0.00","0.0","0.0",,"41","27",,"  320","  320","23.0","25.9",,,,,,,,,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-02","10.96",,"0.00","0.0","0.0",,"35","24",,"  290","  310","21.9","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-03","8.50",,"0.00","0.0","0.0",,"34","26",,"  240","  240","15.0","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-04","14.09",,"0.00","0.0","0.0",,"40","28",,"  260","  250","25.9","31.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-05","9.40",,"0.00","0.0","0.0",,"44","31",,"  310","  300","23.0","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-06","8.95",,"0.00","0.0","0.0",,"48","33",,"  250","  280","16.1","19.9","    1",,,,,,,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-07","7.38",,"0.00","0.0","0.0",,"47","31",,"  310","  310","21.0","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-08","7.16",,"0.00","0.0","0.0",,"50","27",,"  230","  230","17.9","25.1",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-09","6.04",,"0.00","0.0","0.0",,"50","32",,"  220","  220","17.9","25.1",,,,,,,,,"    1",,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-10","8.95",,"0.00","0.0","0.0",,"50","37",,"  330","  330","23.9","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-11","4.70",,"0.54","0.0","0.0",,"46","34",,"  350","   80","8.9","13.0","    1",,,,,,,,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-12","4.70",,"0.02","0.0","0.0",,"49","43",,"   10","   30","12.1","14.1","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-13","2.24",,"0.00","0.0","0.0",,"49","43",,"  120","  110","8.1","10.1","    1","    1",,,,,,,"    1","    1",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-14","7.61",,"0.06","0.0","0.0",,"58","41",,"  330","  340","21.0","28.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-15","8.50",,"0.11","0.0","0.0",,"41","35",,"  360","   10","17.0","19.9",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-16","8.05",,"0.70","0.3","0.0",,"37","32",,"  310","  310","17.9","23.0",,,,"    1",,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-17","9.40",,"0.00","0.0","0.0",,"46","36",,"  350","  310","17.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-18","11.18",,"0.00","0.0","0.0",,"36","27",,"  330","  320","25.1","32.0",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-19","15.66",,"0.00","0.0","0.0",,"52","28",,"  220","  240","25.1","32.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-20","15.21",,"0.00","0.0","0.0",,"56","30",,"  250","  280","33.1","42.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-21","6.71",,"0.00","0.0","0.0",,"33","25",,"  310","  310","17.9","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-22","17.90",,"0.00","0.1","0.0",,"27","14",,"  270","  280","28.0","36.0",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-23","10.51",,"0.00","0.0","0.0",,"21","11",,"  280","  280","19.9","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-24","14.54",,"0.00","0.0","0.0",,"25","11",,"  310","  300","31.1","40.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-25","7.61",,"0.04","0.7","0.0",,"24","12",,"  300","  290","21.9","32.0","    1",,,,,,,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-26","11.18",,"0.00","0.0","1.0",,"28","13",,"  320","  320","23.0","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-27","7.61",,"0.00","0.0","0.0",,"36","16",,"  330","  310","17.0","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-28","5.59",,"0.13","0.3","0.0",,"35","25",,"  220","  230","14.1","19.9",,,,"    1",,,"    1",,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-29","3.80",,"0.06","0.0","0.0",,"53","34",,"  360","  130","10.1","16.1",,,,,,,"    1",,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-30","6.04",,"0.04","0.0","0.0",,"66","40",,"  190","  200","23.9","33.1",,"    1",,,,,"    1",,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-01-31","26.62",,"0.79","0.0","0.0",,"62","30",,"  270","  230","45.0","59.1",,,"    1",,,,,,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-01","14.99",,"0.00","0.0","0.0",,"34","24",,"  280","  290","32.0","40.0",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-02","10.29",,"0.02","0.3","0.0",,"31","18",,"  230","  230","19.9","23.9","    1",,,,,,,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-03","6.71",,"0.01","0.1","0.0",,"33","22",,"  270","  290","13.0","17.9",,,,,,,,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-04","13.42",,"0.00","0.0","0.0",,"32","22",,"  260","  290","25.1","32.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-05","5.14",,"0.02","0.4","0.0",,"32","27",,"   10","  360","12.1","13.0",,,,,,,"    1",,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-06","10.74",,"0.00","0.0","0.0",,"42","29",,"  280","  290","23.9","30.0",,,,,,,"    1",,,"    1","    1",,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-07","6.49",,"0.00","0.0","0.0",,"34","24",,"  340","  300","13.0","16.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-08","15.43",,"0.72","4.6","0.0",,"36","28",,"   30","   30","28.0","36.0",,,,"    1",,,,,,,,"    1","    1","    1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-09","15.43",,"0.54","5.4","8.0",,"34","20",,"  320","  320","29.1","36.9",,,,,,,,"    1","    1",,,,"    1","    1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-10","4.47",,"0.00","0.0","7.0",,"35","15",,"  310","  300","13.0","16.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-11","2.46",,"0.42","0.0","5.0",,"44","31",,"  290","  290","10.1","17.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-12","12.53",,"0.00","0.0","2.0",,"47","35",,"  270","  270","25.1","31.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-13","4.25",,"0.03","0.0","0.0",,"46","29",,"   10","  360","15.0","17.0","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-14","6.93",,"0.00","0.0","0.0",,"48","32",,"  230","  230","14.1","17.9","    1",,,,,,,,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-15","6.71",,"0.00","0.0","0.0",,"57","32",,"  310","  310","19.9","29.1",,,,,,,"    1",,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-16","12.30",,"0.03","0.0","0.0",,"41","31",,"  360","  350","23.0","29.1","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-17","21.92",,"0.00","0.0","0.0",,"34","18",,"  290","  290","34.9","45.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-18","13.20",,"0.00","0.0","0.0",,"37","17",,"  300","  290","28.0","36.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-19","9.62",,"0.21","0.0","0.0",,"50","30",,"  210","  210","29.1","34.9","    1",,,,,,,,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-20","19.69",,"0.00","0.0","0.0",,"38","25",,"  280","  290","30.0","38.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-21","16.78",,"0.00","0.0","0.0",,"36","24",,"  290","  290","31.1","38.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-22","6.71",,"0.00","0.0","0.0",,"39","23",,"  360","  360","17.0","21.9",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-23","8.05",,"0.34","0.0","0.0",,"44","37",,"   40","   30","17.9","23.9",,"    1",,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-24","13.20",,"0.00","0.0","0.0",,"51","34",,"  310","  310","25.9","33.1","    1",,,,,,,,"    1","    1",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-25","7.83",,"0.00","0.0","0.0",,"46","30",,"  360","  290","15.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-26","10.07",,"0.18","0.0","0.0",,"45","31",,"   60","   60","23.9","32.0",,,,"    1",,,,,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-27","11.63",,"1.33","0.0","0.0",,"50","38",,"   40","   50","23.0","30.0","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-02-28","7.61",,"0.00","0.0","0.0",,"51","38",,"  260","  270","16.1","21.0",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-01","10.29",,"0.00","0.0","0.0",,"47","34",,"  320","  310","19.9","25.9",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-02","11.41",,"0.00","0.0","0.0",,"41","31",,"  320","  300","17.9","30.0",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-03","14.76",,"0.00","0.0","0.0",,"41","29",,"  320","  320","25.9","33.1",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-04","15.88",,"0.00","0.0","0.0",,"44","27",,"  300","  310","25.9","32.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-05","7.83",,"0.00","0.0","0.0",,"50","31",,"  320","  320","21.9","28.0",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-06","20.80",,"0.00","0.0","0.0",,"43","38",,"   30","   50","38.0","48.1",,,,,,,,,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-07","18.79",,"0.20","0.1","0.0",,"40","34",,"   10","   10","31.1","38.9","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-08","13.20",,"0.95","6.6","1.0",,"41","31",,"  350","  350","21.9","25.9","    1","    1",,,,,,,,,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-09","9.40",,"0.00","0.0","2.0",,"57","33",,"  360","  340","17.0","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-10","4.47",,"0.00","0.0","0.0",,"45","31",,"  150","  110","12.1","16.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-11","5.82",,"0.00","0.0","0.0",,"53","39",,"  130","  130","15.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-12","10.29",,"0.68","0.0","0.0",,"59","43",,"  320","  150","21.0","25.9","    1",,,,,,,,"    1",,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-13","10.96",,"0.00","0.0","0.0",,"53","37",,"  280","  280","23.0","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-14","19.69",,"0.00","0.0","0.0",,"44","30",,"  290","  290","31.1","42.9",,,,,,,,,,,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-15","14.09",,"0.00","0.0","0.0",,"48","29",,"  250","  250","25.9","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-16","7.16",,"0.03","0.0","0.0",,"42","33",,"  310","  310","15.0","21.0","    1",,,"    1",,,,,"    1",,,,"    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-17","12.30",,"0.00","0.0","0.0",,"39","29",,"  330","  330","21.9","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-18","9.84",,"0.64","2.1","0.0",,"36","25",,"   70","   80","17.0","23.9",,,,"    1",,,,,,"    1",,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-19","11.41",,"0.29","0.0","1.0",,"47","35",,"  310","   40","19.9","28.0","    1",,,,,,,,"    1","    1",,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-20","12.97",,"0.00","0.0","0.0",,"48","31",,"  250","  260","25.9","36.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-21","10.96",,"0.00","0.0","0.0",,"42","30",,"  310","  280","21.9","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-22","14.09",,"0.00","0.0","0.0",,"44","27",,"  300","  270","23.9","32.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-23","15.88",,"0.00","0.0","0.0",,"48","30",,"  290","  280","32.0","40.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-24","7.61",,"0.00","0.0","0.0",,"47","32",,"  320","  330","19.9","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-25","10.96",,"0.12","0.0","0.0",,"40","35",,"   50","   40","25.1","34.9","    1",,,,,,,,"    1",,,"    1","    1",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-26","9.17",,"0.00","0.0","0.0",,"53","36",,"  330","  320","19.9","28.0",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-27","13.42",,"0.00","0.0","0.0",,"56","35",,"  280","  320","23.0","30.0",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-28","11.41",,"0.00","0.0","0.0",,"51","36",,"  350","  320","23.0","31.1",,,,,,,,,,,,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-29","8.72",,"0.00","0.0","0.0",,"57","37",,"  290","  300","23.0","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-30","7.16",,"0.00","0.0","0.0",,"61","38",,"  260","  270","17.0","23.0",,,,,,,,,,,,,,
